user_id,username,password_hash,full_name,role,state,district,status,created_at
USR-00530,do_0446_boudh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Boudh, Odisha)",DISTRICT_OFFICER,Odisha,Boudh,Active,2024-01-10 10:00:00
USR-00531,do_0447_cuttack,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Cuttack, Odisha)",DISTRICT_OFFICER,Odisha,Cuttack,Active,2024-01-10 10:00:00
USR-00532,do_0448_deogarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Deogarh, Odisha)",DISTRICT_OFFICER,Odisha,Deogarh,Active,2024-01-10 10:00:00
USR-00533,do_0449_dhenkanal,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dhenkanal, Odisha)",DISTRICT_OFFICER,Odisha,Dhenkanal,Active,2024-01-10 10:00:00
USR-00534,do_0450_gajapati,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Gajapati, Odisha)",DISTRICT_OFFICER,Odisha,Gajapati,Active,2024-01-10 10:00:00
USR-00535,do_0451_ganjam,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Ganjam, Odisha)",DISTRICT_OFFICER,Odisha,Ganjam,Active,2024-01-10 10:00:00
USR-00536,do_0452_jagatsinghpu,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jagatsinghpur, Odisha)",DISTRICT_OFFICER,Odisha,Jagatsinghpur,Active,2024-01-10 10:00:00
USR-00537,do_0453_jajpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jajpur, Odisha)",DISTRICT_OFFICER,Odisha,Jajpur,Active,2024-01-10 10:00:00
USR-00538,do_0454_jharsuguda,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jharsuguda, Odisha)",DISTRICT_OFFICER,Odisha,Jharsuguda,Active,2024-01-10 10:00:00
USR-00539,do_0455_kalahandi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kalahandi, Odisha)",DISTRICT_OFFICER,Odisha,Kalahandi,Active,2024-01-10 10:00:00
USR-00540,do_0456_kandhamal,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kandhamal, Odisha)",DISTRICT_OFFICER,Odisha,Kandhamal,Active,2024-01-10 10:00:00
USR-00541,do_0457_kendrapara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kendrapara, Odisha)",DISTRICT_OFFICER,Odisha,Kendrapara,Active,2024-01-10 10:00:00
USR-00542,do_0458_kendujhar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kendujhar, Odisha)",DISTRICT_OFFICER,Odisha,Kendujhar,Active,2024-01-10 10:00:00
USR-00543,do_0459_khordha,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Khordha, Odisha)",DISTRICT_OFFICER,Odisha,Khordha,Active,2024-01-10 10:00:00
USR-00544,do_0460_koraput,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Koraput, Odisha)",DISTRICT_OFFICER,Odisha,Koraput,Active,2024-01-10 10:00:00
USR-00545,do_0461_malkangiri,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Malkangiri, Odisha)",DISTRICT_OFFICER,Odisha,Malkangiri,Active,2024-01-10 10:00:00
USR-00546,do_0462_mayurbhanj,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Mayurbhanj, Odisha)",DISTRICT_OFFICER,Odisha,Mayurbhanj,Active,2024-01-10 10:00:00
USR-00547,do_0463_nabarangpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nabarangpur, Odisha)",DISTRICT_OFFICER,Odisha,Nabarangpur,Active,2024-01-10 10:00:00
USR-00548,do_0464_nayagarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nayagarh, Odisha)",DISTRICT_OFFICER,Odisha,Nayagarh,Active,2024-01-10 10:00:00
USR-00549,do_0465_nuapada,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nuapada, Odisha)",DISTRICT_OFFICER,Odisha,Nuapada,Active,2024-01-10 10:00:00
USR-00550,do_0466_puri,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Puri, Odisha)",DISTRICT_OFFICER,Odisha,Puri,Active,2024-01-10 10:00:00
USR-00551,do_0467_rayagada,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Rayagada, Odisha)",DISTRICT_OFFICER,Odisha,Rayagada,Active,2024-01-10 10:00:00
USR-00552,do_0468_sambalpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sambalpur, Odisha)",DISTRICT_OFFICER,Odisha,Sambalpur,Active,2024-01-10 10:00:00
USR-00553,do_0469_subarnapur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Subarnapur, Odisha)",DISTRICT_OFFICER,Odisha,Subarnapur,Active,2024-01-10 10:00:00
USR-00554,do_0470_sundargarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sundargarh, Odisha)",DISTRICT_OFFICER,Odisha,Sundargarh,Active,2024-01-10 10:00:00
USR-00555,do_0471_amritsar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Amritsar, Punjab)",DISTRICT_OFFICER,Punjab,Amritsar,Active,2024-01-10 10:00:00
USR-00556,do_0472_barnala,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Barnala, Punjab)",DISTRICT_OFFICER,Punjab,Barnala,Active,2024-01-10 10:00:00
USR-00557,do_0473_bathinda,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bathinda, Punjab)",DISTRICT_OFFICER,Punjab,Bathinda,Active,2024-01-10 10:00:00
USR-00558,do_0474_faridkot,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Faridkot, Punjab)",DISTRICT_OFFICER,Punjab,Faridkot,Active,2024-01-10 10:00:00
USR-00559,do_0475_fatehgarhsah,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Fatehgarh Sahib, Punjab)",DISTRICT_OFFICER,Punjab,Fatehgarh Sahib,Active,2024-01-10 10:00:00
USR-00560,do_0476_fazilka,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Fazilka, Punjab)",DISTRICT_OFFICER,Punjab,Fazilka,Active,2024-01-10 10:00:00
USR-00561,do_0477_firozpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Firozpur, Punjab)",DISTRICT_OFFICER,Punjab,Firozpur,Active,2024-01-10 10:00:00
USR-00562,do_0478_gurdaspur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Gurdaspur, Punjab)",DISTRICT_OFFICER,Punjab,Gurdaspur,Active,2024-01-10 10:00:00
USR-00563,do_0479_hoshiarpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Hoshiarpur, Punjab)",DISTRICT_OFFICER,Punjab,Hoshiarpur,Active,2024-01-10 10:00:00
USR-00564,do_0480_jalandhar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jalandhar, Punjab)",DISTRICT_OFFICER,Punjab,Jalandhar,Active,2024-01-10 10:00:00
USR-00565,do_0481_kapurthala,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kapurthala, Punjab)",DISTRICT_OFFICER,Punjab,Kapurthala,Active,2024-01-10 10:00:00
USR-00566,do_0482_ludhiana,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Ludhiana, Punjab)",DISTRICT_OFFICER,Punjab,Ludhiana,Active,2024-01-10 10:00:00
USR-00567,do_0483_malerkotla,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Malerkotla, Punjab)",DISTRICT_OFFICER,Punjab,Malerkotla,Active,2024-01-10 10:00:00
USR-00568,do_0484_mansa,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Mansa, Punjab)",DISTRICT_OFFICER,Punjab,Mansa,Active,2024-01-10 10:00:00
USR-00569,do_0485_moga,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Moga, Punjab)",DISTRICT_OFFICER,Punjab,Moga,Active,2024-01-10 10:00:00
USR-00570,do_0486_pathankot,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Pathankot, Punjab)",DISTRICT_OFFICER,Punjab,Pathankot,Active,2024-01-10 10:00:00
USR-00571,do_0487_patiala,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Patiala, Punjab)",DISTRICT_OFFICER,Punjab,Patiala,Active,2024-01-10 10:00:00
USR-00572,do_0488_rupnagar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Rupnagar, Punjab)",DISTRICT_OFFICER,Punjab,Rupnagar,Active,2024-01-10 10:00:00
USR-00573,do_0489_sahibzadaaji,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sahibzada Ajit Singh Nagar, Punjab)",DISTRICT_OFFICER,Punjab,Sahibzada Ajit Singh Nagar,Active,2024-01-10 10:00:00
USR-00574,do_0490_sangrur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sangrur, Punjab)",DISTRICT_OFFICER,Punjab,Sangrur,Active,2024-01-10 10:00:00
USR-00575,do_0491_shahidbhagat,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Shahid Bhagat Singh Nagar, Punjab)",DISTRICT_OFFICER,Punjab,Shahid Bhagat Singh Nagar,Active,2024-01-10 10:00:00
USR-00576,do_0492_srimuktsarsa,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sri Muktsar Sahib, Punjab)",DISTRICT_OFFICER,Punjab,Sri Muktsar Sahib,Active,2024-01-10 10:00:00
USR-00577,do_0493_tarntaran,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Tarn Taran, Punjab)",DISTRICT_OFFICER,Punjab,Tarn Taran,Active,2024-01-10 10:00:00
USR-00578,do_0494_ajmer,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Ajmer, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Ajmer,Active,2024-01-10 10:00:00
USR-00579,do_0495_alwar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Alwar, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Alwar,Active,2024-01-10 10:00:00
USR-00580,do_0496_banswara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Banswara, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Banswara,Active,2024-01-10 10:00:00
USR-00581,do_0497_baran,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Baran, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Baran,Active,2024-01-10 10:00:00
USR-00582,do_0498_barmer,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Barmer, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Barmer,Active,2024-01-10 10:00:00
USR-00583,do_0499_bharatpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bharatpur, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Bharatpur,Active,2024-01-10 10:00:00
USR-00584,do_0500_bhilwara,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bhilwara, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Bhilwara,Active,2024-01-10 10:00:00
USR-00585,do_0501_bikaner,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bikaner, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Bikaner,Active,2024-01-10 10:00:00
USR-00586,do_0502_bundi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Bundi, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Bundi,Active,2024-01-10 10:00:00
USR-00587,do_0503_chittorgarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Chittorgarh, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Chittorgarh,Active,2024-01-10 10:00:00
USR-00588,do_0504_churu,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Churu, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Churu,Active,2024-01-10 10:00:00
USR-00589,do_0505_dausa,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dausa, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Dausa,Active,2024-01-10 10:00:00
USR-00590,do_0506_dholpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dholpur, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Dholpur,Active,2024-01-10 10:00:00
USR-00591,do_0507_dungarpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dungarpur, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Dungarpur,Active,2024-01-10 10:00:00
USR-00592,do_0508_hanumangarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Hanumangarh, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Hanumangarh,Active,2024-01-10 10:00:00
USR-00593,do_0509_jaipur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jaipur, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Jaipur,Active,2024-01-10 10:00:00
USR-00594,do_0510_jaipurrural,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jaipur Rural, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Jaipur Rural,Active,2024-01-10 10:00:00
USR-00595,do_0511_jaisalmer,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jaisalmer, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Jaisalmer,Active,2024-01-10 10:00:00
USR-00596,do_0512_jalore,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jalore, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Jalore,Active,2024-01-10 10:00:00
USR-00597,do_0513_jhalawar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jhalawar, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Jhalawar,Active,2024-01-10 10:00:00
USR-00598,do_0514_jhunjhunu,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jhunjhunu, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Jhunjhunu,Active,2024-01-10 10:00:00
USR-00599,do_0515_jodhpur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jodhpur, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Jodhpur,Active,2024-01-10 10:00:00
USR-00600,do_0516_jodhpurrural,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Jodhpur Rural, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Jodhpur Rural,Active,2024-01-10 10:00:00
USR-00601,do_0517_karauli,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Karauli, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Karauli,Active,2024-01-10 10:00:00
USR-00602,do_0518_kota,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kota, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Kota,Active,2024-01-10 10:00:00
USR-00603,do_0519_nagaur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Nagaur, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Nagaur,Active,2024-01-10 10:00:00
USR-00604,do_0520_pali,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Pali, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Pali,Active,2024-01-10 10:00:00
USR-00605,do_0521_pratapgarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Pratapgarh, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Pratapgarh,Active,2024-01-10 10:00:00
USR-00606,do_0522_rajsamand,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Rajsamand, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Rajsamand,Active,2024-01-10 10:00:00
USR-00607,do_0523_sawaimadhopu,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sawai Madhopur, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Sawai Madhopur,Active,2024-01-10 10:00:00
USR-00608,do_0524_sikar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sikar, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Sikar,Active,2024-01-10 10:00:00
USR-00609,do_0525_sirohi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sirohi, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Sirohi,Active,2024-01-10 10:00:00
USR-00610,do_0526_sriganganaga,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sri Ganganagar, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Sri Ganganagar,Active,2024-01-10 10:00:00
USR-00611,do_0527_tonk,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Tonk, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Tonk,Active,2024-01-10 10:00:00
USR-00612,do_0528_udaipur,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Udaipur, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Udaipur,Active,2024-01-10 10:00:00
USR-00613,do_0529_anupgarh,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Anupgarh, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Anupgarh,Active,2024-01-10 10:00:00
USR-00614,do_0530_balotra,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Balotra, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Balotra,Active,2024-01-10 10:00:00
USR-00615,do_0531_beawar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Beawar, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Beawar,Active,2024-01-10 10:00:00
USR-00616,do_0532_deeg,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Deeg, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Deeg,Active,2024-01-10 10:00:00
USR-00617,do_0533_didwanakucha,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Didwana-Kuchaman, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Didwana-Kuchaman,Active,2024-01-10 10:00:00
USR-00618,do_0534_dudu,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Dudu, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Dudu,Active,2024-01-10 10:00:00
USR-00619,do_0535_gangapurcity,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Gangapur City, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Gangapur City,Active,2024-01-10 10:00:00
USR-00620,do_0536_kekri,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kekri, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Kekri,Active,2024-01-10 10:00:00
USR-00621,do_0537_kotputlibehr,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Kotputli-Behror, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Kotputli-Behror,Active,2024-01-10 10:00:00
USR-00622,do_0538_khairthaltij,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Khairthal-Tijara, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Khairthal-Tijara,Active,2024-01-10 10:00:00
USR-00623,do_0539_neemkathana,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Neem Ka Thana, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Neem Ka Thana,Active,2024-01-10 10:00:00
USR-00624,do_0540_phalodi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Phalodi, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Phalodi,Active,2024-01-10 10:00:00
USR-00625,do_0541_salumbar,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Salumbar, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Salumbar,Active,2024-01-10 10:00:00
USR-00626,do_0542_sanchore,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Sanchore, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Sanchore,Active,2024-01-10 10:00:00
USR-00627,do_0543_shahpura,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Shahpura, Rajasthan)",DISTRICT_OFFICER,Rajasthan,Shahpura,Active,2024-01-10 10:00:00
USR-00628,do_0544_gangtok,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Gangtok, Sikkim)",DISTRICT_OFFICER,Sikkim,Gangtok,Active,2024-01-10 10:00:00
USR-00629,do_0545_mangan,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Mangan, Sikkim)",DISTRICT_OFFICER,Sikkim,Mangan,Active,2024-01-10 10:00:00
USR-00630,do_0546_namchi,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Namchi, Sikkim)",DISTRICT_OFFICER,Sikkim,Namchi,Active,2024-01-10 10:00:00
USR-00631,do_0547_pakyong,$2b$12$TQaqjTTr.x6ryse5KevtxOa91V5Q9tRHzjv83ntUJFSYXUg7D5Q7S,"District Collector (Pakyong, Sikkim)",DISTRICT_OFFICER,Sikkim,Pakyong,Active,2024-01-10 10:00:00
